transaction_id,date,customer_id,product_id,qty,unit_price,revenue,channel
T39260,28/12/2025,C017,P11,2,12000,24000,Shopee Food
T06030,05/05/2024,C003,P12,5,45000,225000,Go-Food
T36724,21/11/2025,C017,P10,2,Rp 15.000,30000,Dine-In
T18850,20/12/2024,C001,P16,2,9000,18000,Dine-In
T35830,04-Nov-2025,N/A,P10,3,15000,45000,GRABFOOD
T02598,2024-02-27,C005,P10,3,15000,45000,SHOPEEFOOD
T02986,2024-03-05,C003,P11,4,12000,48000,GoFood
T08770,22-Jun-2024,C014,P13,1,50000,50000,Take Away
T25639,04-May-2025,C014,P12,1,45000,45000,SHOPEEFOOD
T13431,11/09/2024,C016,P17,4,12000,48000,GoFood
T28689,2025-06-26,,P14,1,18000,18000,dine-in
T19447,28-12-2024,C015,P12,1,45000,45000,DINE IN
T37635,07/12/2025,C004,P14,2,18000,36000,takeaway 
T24291,07-04-2025,C017,P14,3,18000,54000,GRABFOOD
T31164,03-08-2025,C001,P16,2,9000,18000,GrabFood
T30215,19/07/2025,C010,P14,1,18000,18000,GoFood
T26915,2025-05-28,C015,P11,1,12000,12000,GoFood
T29770,13-07-2025,C020,P14,6,18000,108000,DINE IN
T00736,19/01/2024,-,P10,1,15000,15000,gofood
T20280,15-01-2025,C020,P10,2,15000,30000,GOFOOD
T21623,2025-02-13,C008,P11,1,12000,,takeaway 
T14832,10-Oct-2024,C011,P14,8,18000,144000,GoFood
T34639,2025-10-11,,P14,1,18000,18000,Dine-In
T32768,04-Sep-2025,C015,P12,1,45000,45000,Take Away
T38211,14-Dec-2025,c002,P10,6,15000,90000,Takeaway
T31148,03/08/2025,,P10,2,15000,30000,Shopee Food
T09656,2024-07-07,C004,P11,4,12000,48000,TAKEAWAY
T01746,10-Feb-2024,C011,P12,5,45000,225000,gofood
T24504,12-04-2025,,P13,2,50000,100000,Take Away
T32825,05-09-2025,N/A,P14,4,18000,72000,takeaway 
T30372,21-07-2025,C017,P15,6,8000,48000,Takeaway
T37732,2025-12-07,C005,P13,6,50000,300000,Dine-In
T07343,2024-06-01,c004,P10,1 pcs,15000,15000,Takeaway
T14610,05-Oct-2024,C017,P14,1,18000,18000,GrabFood
T22206,2025-02-25,C015,P16,1,9000,9000,GRABFOOD
T32907,06-09-2025,C001,P12,1,45000,45000,dine-in
T30453,2025-07-23,C001,P14,4,18000,72000,Dine-In
T18165,10/12/2024,C013,P11,6,12000,72000,Grab Food
T38774,22/12/2025,C007,P14,3,18000,54000,dine-in
T22567,2025-03-05,C015,P12,1,45000,45000,SHOPEEFOOD
T14147,26-Sep-2024,,P15,2,8000,16000,Grab Food
T27226,02-Jun-2025,C015,P12,4,45000,180000,Take Away
T18028,08-12-2024,,P12,3,45000,135000,Go-Food
T10165,13-Jul-2024,C013,P13,4,Rp 50.000,200000,Dine In 
T05828,2024-05-02,C002,P10,2,15000,30000,GrabFood
T04870,13-Apr-2024,N/A,P17,1,12000,12000,DINE IN
T23595,25/03/2025,C005,P13,2,50000,100000,GrabFood
T27474,07/06/2025,,P10,4,15000,60000,Dine In 
T31270,05/08/2025,C001,P15,1,8000,8000,GoFood
T09939,11-07-2024,C012,P11,2,12000,24000,SHOPEEFOOD
T25529,02-May-2025,C017,P17,1,12000,12000,gofood
T18585,16/12/2024,C004,P12,1 pcs,45000,,Grab Food
T30223,19/07/2025,C005,P11,2,Rp 12.000,24000,GoFood
T22905,12-03-2025,C001,P14,2,18000,36000,GOFOOD
T17475,01/12/2024,C017,P11,3,12000,,takeaway 
T02372,24/02/2024,C018,P14,6,18000,108000,Grab Food
T04771,2024-04-11,C008,P14,1,18000,18000,GRABFOOD
T06609,16-May-2024,C001,P17,1,12000,12000,dine-in
T01861,12-Feb-2024,C014,P16,1,9000,9000,Takeaway
T09338,2024-06-30,,P13,1,50000,50000,Dine In 
T15463,2024-10-21,c001,P11,2,12000,24000,Takeaway
T21308,07-Feb-2025,N/A,P16,4,9000,36000,TAKEAWAY
T06589,2024-05-16,C003,P13,4,50000,200000,Takeaway
T02875,03-Mar-2024,,P16,2,9000,18000,dine-in
T32934,07-09-2025,,P11,1,12000,12000,GoFood
T25716,05/05/2025,,P11,2,12000,24000,GRABFOOD
T22272,27-02-2025,C019,P12,2,45000,90000,takeaway 
T34763,2025-10-12,C002,P14,2,18000,36000,DINE IN
T26634,23/05/2025,C004,P13,3,50000,,ShopeeFood
T09957,11-07-2024,C012,P16,2,9000,18000,GRABFOOD
T16071,03/11/2024,C005,P11,2,12000,24000,takeaway 
T14611,05-10-2024,,P13,4,50000,200000,GRABFOOD
T25238,26-04-2025,C001,P14,4,18000,72000,TAKEAWAY
T06820,20/05/2024,C012,P13,1,50000,50000,Dine-In
T13763,17-Sep-2024,C006,P10,1,15000,15000,Take Away
T03150,09/03/2024,-,P10,1,15000,15000,Shopee Food
T07947,2024-06-09,,P10,2,15000,30000,Dine-In
T25756,06-May-2025,N/A,P10,1,15000,15000,GRABFOOD
T18549,15/12/2024,C009,P10,1,15000,15000,Grab Food
T17715,2024-12-04,C002,P14,1,Rp 18.000,18000,takeaway 
T38023,2025-12-12,C015,P13,5,50000,250000,Takeaway
T28467,22-06-2025,C017,P10,1,15000,,Takeaway
T11413,02/08/2024,C007,P10,3,15000,45000,Dine-In
T22980,14-Mar-2025,C002,P16,2,9000,18000,GrabFood
T21945,2025-02-20,,P11,4,12000,,GOFOOD
T11306,31-Jul-2024,C003,P11,1,12000,12000,GRABFOOD
T14236,2024-09-28,,P14,1 pcs,18000,18000,Dine-In
T26503,2025-05-20,-,P12,1,45000,45000,ShopeeFood
T15434,21-10-2024,C004,P11,1,12000,12000,GOFOOD
T19183,25/12/2024,c014,P13,1,50000,50000,gofood
T32527,30-08-2025,,P17,3,12000,36000,Take Away
T29124,02-07-2025,,P16,3,Rp 9.000,27000,Grab Food
T19247,2024-12-26,C004,P16,1,Rp 9.000,9000,ShopeeFood
T06246,10/05/2024,C004,P11,2,12000,24000,GRABFOOD
T00942,23/01/2024,C009,P16,1,9000,9000,Go-Food
T14041,23-09-2024,-,P15,2 pcs,8000,,GoFood
T32606,31-08-2025,C020,P17,2,12000,24000,takeaway 
T06481,13-05-2024,C008,P12,2,45000,90000,Takeaway
T16992,2024-11-22,N/A,P13,1,Rp 50.000,50000,TAKEAWAY
T29587,10-Jul-2025,C012,P16,1,9000,9000,gofood
T17706,04/12/2024,C019,P16,2,9000,18000,Takeaway
T09719,07-07-2024,C006,P13,2,50000,100000,Dine In 
T21975,20-02-2025,C010,P15,1,8000,8000,TAKEAWAY
T10873,25-Jul-2024,C011,P11,6,12000,72000,Go-Food
T25841,08-May-2025,-,P13,1,50000,50000,Grab Food
T16362,09-Nov-2024,C009,P15,1,8000,,Takeaway
T04822,2024-04-12,C008,P16,6,9000,54000,GRABFOOD
T31145,03-Aug-2025,-,P13,4,50000,200000,Dine-In
T24946,20-04-2025,C011,P14,10,18000,180000,TAKEAWAY
T25990,2025-05-11,C011,P12,8,45000,360000,Go-Food
T03961,25/03/2024,C005,P10,2,15000,30000,GRABFOOD
T25827,2025-05-07,N/A,P13,3,50000,150000,Dine-In
T30950,30/07/2025,C002,P14,2,Rp 18.000,36000,dine-in
T22382,01-Mar-2025,,P15,1,8000,8000,GoFood
T18640,17-12-2024,C001,P12,1,45000,45000,Go-Food
T04333,01/04/2024,C018,P12,2,45000,90000,DINE IN
T23275,2025-03-19,C016,P16,1,9000,9000,GrabFood
T14214,28/09/2024,C011,P14,6,18000,,dine-in
T14171,27/09/2024,-,P13,1,50000,50000,Dine-In
T37421,04-Dec-2025,C019,P10,1,15000,15000,GrabFood
T22119,23-02-2025,C018,P12,2,Rp 45.000,90000,GRABFOOD
T27048,31-May-2025,N/A,P11,2,12000,24000,GOFOOD
T17436,30-11-2024,C005,P12,1,45000,45000,Dine In 
T19037,22/12/2024,C005,P16,2,9000,18000,dine-in
T33041,2025-09-09,C014,P14,4 pcs,18000,72000,TAKEAWAY
T08300,2024-06-15,,P16,1 pcs,9000,9000,gofood
T12535,2024-08-25,C008,P13,1,50000,,DINE IN
T14363,30-Sep-2024,C013,P13,4,50000,200000,DINE IN
T00254,07-Jan-2024,C002,P16,2,9000,18000,Takeaway
T15776,2024-10-27,C018,P12,2,45000,90000,gofood
T38249,15-12-2025,C009,P15,5,8000,40000,TAKEAWAY
T22504,03-Mar-2025,N/A,P11,1,12000,12000,gofood
T29932,15-Jul-2025,C019,P15,3,8000,24000,Takeaway
T38356,2025-12-16,C012,P14,4,18000,72000,TAKEAWAY
T11405,02-Aug-2024,C013,P17,1,12000,12000,GRABFOOD
T05336,21-Apr-2024,N/A,P11,1,12000,12000,GrabFood
T35097,2025-10-20,N/A,P16,5,Rp 9.000,45000,Dine In 
T20950,31-01-2025,C009,P13,2,50000,100000,dine-in
T02735,01-03-2024,C012,P13,1,50000,50000,Take Away
T22815,2025-03-09,,P11,2,12000,24000,GoFood
T39287,29/12/2025,C001,P14,2,Rp 18.000,36000,Grab Food
T38115,13-Dec-2025,C004,P12,1,45000,45000,Grab Food
T00087,03-01-2024,,P16,2,9000,18000,SHOPEEFOOD
T14323,2024-09-29,C001,P12,5,45000,225000,Takeaway
T38355,16-12-2025,,P14,3,18000,54000,Go-Food
T27196,02-06-2025,C020,P17,3,12000,36000,TAKEAWAY
T36314,13-Nov-2025,-,P13,1,50000,50000,Shopee Food
T19162,2024-12-25,C003,P12,6,45000,270000,Go-Food
T35127,21/10/2025,C020,P16,3,9000,27000,GrabFood
T11082,27-07-2024,,P12,2,45000,90000,Dine-In
T25439,30-Apr-2025,N/A,P12,2,45000,90000,GOFOOD
T06209,09/05/2024,C016,P16,4 pcs,9000,36000,DINE IN
T01782,2024-02-10,C004,P13,1,50000,50000,Go-Food
T34690,12-Oct-2025,C009,P16,2,9000,18000,GoFood
T02195,19-Feb-2024,,P11,2,12000,24000,GRABFOOD
T22059,22-02-2025,C002,P10,2,15000,30000,Takeaway
T25739,05/05/2025,c011,P13,4,50000,,Dine-In
T14667,06-10-2024,C017,P15,3,8000,24000,dine-in
T19733,02/01/2025,,P14,4,18000,72000,dine-in
T09983,2024-07-11,-,P10,3,15000,45000,Dine-In
T14207,28-Sep-2024,C008,P13,2,50000,100000,Takeaway
T16124,04-11-2024,C019,P15,2,8000,16000,Go-Food
T19405,2024-12-28,,P15,1,8000,8000,Dine In 
T18829,2024-12-20,C019,P11,3,12000,36000,Go-Food
T16311,09-11-2024,C018,P12,1,45000,45000,Grab Food
T07534,02-Jun-2024,C017,P10,3,Rp 15.000,45000,Dine In 
T23288,19-Mar-2025,C010,P17,5,12000,60000,gofood
T28277,20/06/2025,C006,P17,2,Rp 12.000,24000,DINE IN
T01286,2024-02-01,c007,P12,3,45000,135000,dine-in
T27517,2025-06-07,,P13,1,50000,50000,TAKEAWAY
T11008,27-Jul-2024,C002,P16,1,9000,9000,Dine In 
T04224,30/03/2024,N/A,P11,1,12000,12000,Go-Food
T08973,25-06-2024,C020,P10,1,15000,15000,Dine-In
T11941,12-08-2024,C011,P16,3,9000,27000,GoFood
T25636,2025-05-04,N/A,P15,1,8000,8000,GrabFood
T16869,18/11/2024,,P17,1,12000,12000,Dine-In
T09149,28-06-2024,C007,P14,1,18000,18000,DINE IN
T28521,22-Jun-2025,C004,P16,1,9000,9000,GoFood
T19257,2024-12-26,,P13,2,Rp 50.000,100000,Take Away
T24791,2025-04-18,,P14,1,18000,18000,GRABFOOD
T13122,06/09/2024,N/A,P12,3,45000,135000,takeaway 
T35413,26/10/2025,C012,P13,2,50000,100000,GoFood
T25371,28-Apr-2025,,P10,4,15000,60000,GRABFOOD
T31863,17-08-2025,C018,P16,1,9000,9000,dine-in
T00564,14-Jan-2024,-,P11,1 pcs,12000,12000,GOFOOD
T11863,11-08-2024,C007,P15,1,8000,8000,SHOPEEFOOD
T29777,13-07-2025,N/A,P12,5,45000,225000,Grab Food
T12299,19-08-2024,C020,P11,2,12000,24000,DINE IN
T38294,15-Dec-2025,C007,P10,2,15000,30000,Grab Food
T01964,2024-02-15,,P16,1,9000,9000,GoFood
T03060,08-03-2024,,P12,1 pcs,45000,45000,GrabFood
T14230,28/09/2024,C008,P14,5,18000,90000,Go-Food
T09876,10-07-2024,C019,P10,4,15000,60000,Dine-In
T16312,09/11/2024,C009,P15,5,8000,40000,DINE IN
T23182,2025-03-17,C011,P12,4,45000,180000,DINE IN
T21574,2025-02-12,C016,P12,4,45000,,dine-in
T26688,24-May-2025,c009,P12,1,45000,45000,Grab Food
T23163,16-Mar-2025,C006,P13,2,50000,100000,GrabFood
T06674,18/05/2024,C003,P15,2,8000,16000,dine-in
T38639,21-Dec-2025,N/A,P10,5,15000,75000,GRABFOOD
T16849,2024-11-18,,P13,2,50000,,Go-Food
T02264,21/02/2024,C014,P13,1,50000,50000,TAKEAWAY
T31319,06/08/2025,,P15,1,8000,8000,SHOPEEFOOD
T35424,27-Oct-2025,,P16,1,9000,9000,TAKEAWAY
T01776,10-Feb-2024,C012,P12,2,45000,90000,Takeaway
T09594,06-07-2024,C015,P10,1,15000,15000,Go-Food
T28517,2025-06-22,C005,P11,3,12000,36000,GoFood
T17592,02-12-2024,C012,P13,2,50000,100000,Dine In 
T03189,10-Mar-2024,,P10,3,15000,45000,TAKEAWAY
T25836,08-05-2025,C013,P17,1,12000,12000,TAKEAWAY
T18867,21-12-2024,C004,P17,2,Rp 12.000,24000,gofood
T33303,14/09/2025,C010,P13,1,50000,50000,takeaway 
T29219,2025-07-04,C013,P16,3,9000,27000,Takeaway
T02396,24/02/2024,C020,P10,2,15000,30000,Go-Food
T19146,24/12/2024,C002,P16,4 pcs,Rp 9.000,36000,gofood
T09114,28-Jun-2024,C014,P13,1,50000,50000,DINE IN
T26456,19/05/2025,N/A,P15,1,8000,8000,Dine In 
T07697,05/06/2024,C019,P11,2,12000,24000,GrabFood
T12559,25-08-2024,C007,P10,5,15000,75000,Dine In 
T38842,2025-12-23,C005,P15,3,8000,24000,GOFOOD
T13587,2024-09-14,C004,P16,1,9000,9000,DINE IN
T20836,27-01-2025,C018,P13,1,50000,50000,takeaway 
T01993,16/02/2024,C003,P14,1,18000,18000,Takeaway
T13869,21-Sep-2024,C012,P11,2,12000,24000,SHOPEEFOOD
T08921,24-Jun-2024,C012,P14,1,18000,18000,GOFOOD
T12201,17-Aug-2024,N/A,P12,3,45000,135000,TAKEAWAY
T24040,2025-04-03,,P13,1,50000,50000,takeaway 
T14873,2024-10-10,C017,P11,1,12000,12000,Dine-In
T04441,04/04/2024,-,P10,2,15000,30000,Go-Food
T26621,23-05-2025,C002,P14,2,18000,36000,Go-Food
T05494,26/04/2024,C003,P16,3,9000,27000,GrabFood
T34114,30/09/2025,C015,P17,2,12000,24000,takeaway 
T26902,28-05-2025,C019,P13,1,50000,50000,GoFood
T00365,2024-01-09,C009,P15,2,8000,16000,GoFood
T16792,2024-11-17,C011,P14,6,18000,108000,Shopee Food
T06133,07/05/2024,C006,P14,1,18000,18000,SHOPEEFOOD
T23247,18/03/2025,,P12,1,Rp 45.000,45000,ShopeeFood
T05478,2024-04-25,C007,P12,1,45000,45000,dine-in
T32380,27/08/2025,C010,P15,5,8000,40000,ShopeeFood
T00868,2024-01-21,C001,P13,2,50000,100000,TAKEAWAY
T01092,27-Jan-2024,C007,P17,2,12000,24000,Grab Food
T25226,26-04-2025,C018,P16,2,9000,18000,Go-Food
T03087,08-Mar-2024,N/A,P12,2,45000,90000,Dine-In
T12564,25-Aug-2024,C004,P17,1 pcs,12000,12000,GoFood
T23131,2025-03-16,C004,P11,2,12000,24000,takeaway 
T33045,09-Sep-2025,,P17,1,12000,12000,Grab Food
T29981,2025-07-16,,P11,3,12000,,takeaway 
T29724,12/07/2025,C005,P16,3,Rp 9.000,27000,Go-Food
T05315,21-04-2024,C020,P13,2,50000,100000,GrabFood
T12227,2024-08-18,,P17,4,12000,48000,Take Away
T30053,17/07/2025,,P17,1,12000,12000,Takeaway
T34813,14-10-2025,C020,P12,2,Rp 45.000,90000,TAKEAWAY
T18170,10-12-2024,C016,P15,2,8000,16000,GrabFood
T12086,2024-08-15,C014,P10,3,15000,45000,Dine-In
T29795,13-07-2025,C002,P17,2,12000,24000,GoFood
T24670,14-04-2025,C019,P10,1 pcs,15000,15000,Grab Food
T14258,28/09/2024,,P12,2,Rp 45.000,90000,Dine-In
T18621,16-Dec-2024,C008,P11,2,12000,24000,GRABFOOD
T34083,29/09/2025,C019,P13,4,50000,200000,GOFOOD
T38806,22/12/2025,-,P12,1,45000,45000,GrabFood
T11034,27-Jul-2024,C001,P11,2,12000,24000,TAKEAWAY
T27725,10-Jun-2025,C016,P14,1,18000,18000,GRABFOOD
T38221,2025-12-14,C001,P17,5,Rp 12.000,60000,GOFOOD
T06577,2024-05-16,-,P12,4,45000,180000,GRABFOOD
T10279,14/07/2024,C008,P13,2,50000,100000,takeaway 
T25248,2025-04-26,C016,P13,2,Rp 50.000,100000,gofood
T04734,10-04-2024,C015,P10,2 pcs,Rp 15.000,,gofood
T31536,2025-08-10,C011,P17,6,12000,72000,SHOPEEFOOD
T10248,14-Jul-2024,C017,P12,2,45000,,Go-Food
T12653,26-Aug-2024,C014,P16,3,9000,27000,dine-in
T26889,27-05-2025,C002,P15,3,8000,24000,Take Away
T20770,2025-01-26,,P11,3,12000,36000,GRABFOOD
T12890,01-Sep-2024,-,P14,6,18000,108000,GRABFOOD
T11331,31/07/2024,C018,P10,2,15000,30000,DINE IN
T20245,14-01-2025,N/A,P12,1,Rp 45.000,,Grab Food
T03735,21-Mar-2024,-,P10,2,Rp 15.000,30000,ShopeeFood
T05090,2024-04-17,C001,P11,2,12000,24000,GRABFOOD
T35917,06/11/2025,C011,P17,6 pcs,12000,72000,Grab Food
T16440,10/11/2024,C016,P16,4,9000,36000,SHOPEEFOOD
T05534,2024-04-26,C005,P11,3,Rp 12.000,36000,GRABFOOD
T27349,04-06-2025,,P12,1,45000,45000,DINE IN
T32068,21-08-2025,C015,P11,1,12000,12000,Go-Food
T08587,19-06-2024,C019,P14,2,18000,36000,Go-Food
T01592,06-02-2024,C013,P12,3,45000,135000,Go-Food
T09952,11-Jul-2024,C006,P10,4,15000,60000,takeaway 
T02724,01-03-2024,,P13,3,50000,150000,dine-in
T21071,02/02/2025,C013,P13,3,50000,150000,GOFOOD
T15526,23/10/2024,-,P11,3,12000,36000,GoFood
T27563,2025-06-08,C017,P10,3,Rp 15.000,45000,Dine In 
T10940,26/07/2024,,P11,1,12000,12000,Go-Food
T37385,03-12-2025,C005,P12,5,45000,225000,Grab Food
T34584,10-Oct-2025,,P10,2,15000,30000,GOFOOD
T36370,2025-11-15,C015,P14,3,18000,,DINE IN
T06443,2024-05-12,C010,P12,3,45000,135000,GoFood
T28462,22-Jun-2025,C015,P14,3,18000,54000,GoFood
T05138,18-Apr-2024,C016,P15,5,8000,40000,Takeaway
T36103,2025-11-09,C003,P12,4,45000,,Dine-In
T21062,02/02/2025,C008,P14,1,18000,18000,Go-Food
T34399,05-10-2025,c019,P11,3,12000,36000,takeaway 
T27356,05-06-2025,-,P11,2 pcs,12000,24000,Grab Food
T11512,2024-08-03,C018,P10,2,15000,30000,ShopeeFood
T03174,10-03-2024,-,P16,4,9000,36000,SHOPEEFOOD
T21492,2025-02-09,C018,P10,1,Rp 15.000,15000,takeaway 
T33511,19-09-2025,,P11,3,12000,36000,Takeaway
T36993,27-11-2025,C005,P11,4,12000,48000,GOFOOD
T26331,2025-05-17,,P14,1,18000,18000,ShopeeFood
T07730,06-Jun-2024,-,P15,2,8000,16000,TAKEAWAY
T37376,03-12-2025,-,P10,6,15000,90000,GoFood
T21731,15-Feb-2025,C012,P11,4,Rp 12.000,48000,dine-in
T10546,2024-07-20,C004,P12,6,Rp 45.000,,ShopeeFood
T36619,2025-11-18,C014,P10,1,15000,15000,GrabFood
T25522,2025-05-02,C004,P17,6,12000,72000,Go-Food
T01523,05-Feb-2024,,P14,2,18000,36000,dine-in
T33494,2025-09-18,,P15,4,8000,32000,gofood
T24206,06-Apr-2025,C008,P11,2,12000,24000,Take Away
T34806,14-Oct-2025,C020,P14,1,18000,18000,DINE IN
T32906,06/09/2025,C019,P14,1,18000,18000,GoFood
T01379,2024-02-03,C011,P12,7,45000,315000,DINE IN
T10900,25/07/2024,N/A,P11,3,12000,36000,DINE IN
T08067,2024-06-11,N/A,P15,1,8000,8000,SHOPEEFOOD
T05753,30/04/2024,C003,P16,1,9000,9000,gofood
T13573,2024-09-14,C010,P13,1,50000,50000,GOFOOD
T08840,23-06-2024,,P11,2,Rp 12.000,24000,Take Away
T22579,05/03/2025,C012,P11,3,12000,,DINE IN
T06267,10-May-2024,,P14,1 pcs,18000,18000,GoFood
T36657,19-Nov-2025,C018,P17,1,12000,12000,Grab Food
T15479,22-Oct-2024,C020,P11,1,12000,12000,TAKEAWAY
T35208,23-10-2025,N/A,P16,4,9000,36000,GRABFOOD
T09601,06-Jul-2024,C009,P17,4,12000,48000,GoFood
T24499,12-Apr-2025,C007,P17,1,12000,12000,Dine-In
T11498,03-08-2024,C005,P11,1,12000,12000,GRABFOOD
T13823,19-Sep-2024,C019,P15,1,8000,8000,Go-Food
T32254,2025-08-24,,P14,1,18000,18000,GOFOOD
T24941,20/04/2025,C008,P16,4,9000,36000,GoFood
T23808,30-03-2025,C014,P14,1,18000,18000,takeaway 
T36957,26-Nov-2025,C009,P13,5,50000,250000,GoFood
T18012,08/12/2024,C010,P16,2,9000,18000,Take Away
T29656,11-07-2025,C001,P14,2,18000,36000,GRABFOOD
T39318,29-Dec-2025,C018,P11,2,12000,24000,Dine In 
T01480,04-02-2024,C005,P14,5,18000,90000,GrabFood
T18991,22-12-2024,C002,P12,5,45000,225000,DINE IN
T25229,26-04-2025,N/A,P16,1,9000,9000,GRABFOOD
T01214,30/01/2024,,P12,5,45000,225000,Takeaway
T26573,21-May-2025,C016,P13,2,50000,100000,Dine In 
T14672,06/10/2024,,P13,4,50000,200000,GRABFOOD
T15950,01-11-2024,N/A,P10,5,Rp 15.000,75000,GRABFOOD
T27184,01-06-2025,,P12,1,45000,45000,DINE IN
T31153,03-Aug-2025,,P11,1,12000,12000,Dine-In
T06394,12/05/2024,C019,P17,1,12000,12000,Dine In 
T33167,2025-09-12,C019,P11,1,12000,12000,Dine In 
T26776,25-May-2025,C008,P16,5,9000,45000,SHOPEEFOOD
T29553,09-07-2025,,P13,1,50000,50000,TAKEAWAY
T28377,2025-06-21,C011,P17,10,12000,120000,Dine-In
T18646,17-Dec-2024,C016,P16,3,9000,27000,Go-Food
T23428,22-Mar-2025,C007,P12,2,45000,90000,SHOPEEFOOD
T10992,27/07/2024,-,P17,6,12000,72000,DINE IN
T06860,21-May-2024,C019,P16,5,9000,45000,dine-in
T25907,10-05-2025,C004,P13,2,50000,100000,gofood
T03141,09/03/2024,C012,P16,1,9000,9000,GrabFood
T17485,01/12/2024,c006,P17,3,12000,36000,gofood
T24618,13-04-2025,C010,P17,3,12000,36000,Dine In 
T23704,28-03-2025,C008,P15,3,8000,24000,DINE IN
T15089,14-Oct-2024,C003,P13,2 pcs,50000,100000,TAKEAWAY
T10930,2024-07-25,C010,P11,1,12000,12000,GrabFood
T26651,23-May-2025,,P10,1,15000,15000,SHOPEEFOOD
T27988,15-Jun-2025,C014,P13,4,50000,200000,Take Away
T16947,20-11-2024,-,P15,3,8000,24000,Go-Food
T04013,2024-03-26,N/A,P15,2,8000,,SHOPEEFOOD
T02220,19-02-2024,C017,P13,3,50000,150000,Take Away
T37646,07/12/2025,C011,P13,6,50000,300000,TAKEAWAY
T00259,07-01-2024,,P14,2,Rp 18.000,36000,Go-Food
T39437,31/12/2025,C020,P16,2,9000,18000,gofood
T20989,2025-02-01,C010,P16,6,9000,,ShopeeFood
T39118,27-12-2025,,P13,1,50000,50000,gofood
T31776,16-Aug-2025,C004,P16,2,9000,18000,dine-in
T06123,2024-05-07,C006,P17,1,12000,12000,Take Away
T07476,2024-06-02,C016,P10,2,15000,30000,DINE IN
T08844,23/06/2024,C003,P17,2,12000,24000,GOFOOD
T31322,06/08/2025,C017,P13,1,50000,50000,takeaway 
T24056,04/04/2025,C010,P13,1,50000,50000,Shopee Food
T05261,2024-04-21,-,P16,3,9000,27000,takeaway 
T11315,2024-07-31,C013,P15,4,8000,32000,Take Away
T27044,31-05-2025,C019,P11,6,12000,72000,GrabFood
T01221,30-01-2024,,P16,1,9000,9000,GoFood
T18699,18/12/2024,C009,P10,2 pcs,15000,30000,Go-Food
T05258,21/04/2024,C010,P14,4,18000,72000,gofood
T38787,22/12/2025,C007,P12,1 pcs,45000,45000,ShopeeFood
T17979,08/12/2024,C004,P17,2,12000,24000,Shopee Food
T27311,04-06-2025,,P11,1,Rp 12.000,12000,GoFood
T16165,2024-11-05,C010,P14,1,18000,18000,Go-Food
T13500,13-Sep-2024,C008,P16,2,9000,18000,Dine In 
T35070,19-10-2025,C012,P15,2,8000,16000,Dine In 
T25201,26-Apr-2025,,P15,2,8000,16000,Dine-In
T25891,2025-05-09,C002,P13,3,50000,150000,Go-Food
T00355,09-Jan-2024,c017,P14,2 pcs,18000,,GOFOOD
T32974,2025-09-07,-,P17,1,12000,12000,Dine-In
T11914,11-08-2024,C010,P12,5,Rp 45.000,225000,Take Away
T19751,02-01-2025,C004,P15,4,8000,32000,Shopee Food
T34667,11/10/2025,-,P14,2,18000,36000,gofood
T06813,20/05/2024,C006,P15,1,8000,8000,GrabFood
T09616,06-07-2024,C013,P10,1,15000,15000,Take Away
T03734,2024-03-21,C012,P12,1,45000,45000,dine-in
T29367,2025-07-06,,P10,5,15000,75000,Takeaway
T34460,07/10/2025,,P12,3 pcs,45000,135000,GRABFOOD
T34552,2025-10-09,C011,P11,7,12000,84000,gofood
T00021,2024-01-01,C018,P13,1,50000,50000,dine-in
T16730,16-Nov-2024,C004,P15,1,8000,8000,Dine In 
T07286,30-May-2024,c011,P14,3,18000,54000,TAKEAWAY
T26339,17-05-2025,C015,P11,3,12000,36000,DINE IN
T20363,18/01/2025,,P17,3 pcs,12000,36000,DINE IN
T16916,2024-11-20,C009,P13,3,50000,150000,GrabFood
T06387,12/05/2024,-,P16,1,9000,9000,SHOPEEFOOD
T37931,11-Dec-2025,C018,P14,5,18000,90000,dine-in
T18791,19-Dec-2024,N/A,P16,2,Rp 9.000,18000,gofood
T11845,10-08-2024,C017,P13,1,50000,50000,TAKEAWAY
T10086,13-Jul-2024,N/A,P10,3,15000,45000,DINE IN
T12354,20-Aug-2024,C010,P14,2,18000,36000,Dine In 
T05860,02-May-2024,,P16,3,9000,27000,gofood
T13496,13-09-2024,,P15,4,8000,32000,ShopeeFood
T18147,2024-12-10,C020,P11,4 pcs,12000,48000,Takeaway
T33340,14-Sep-2025,N/A,P16,2,9000,18000,GOFOOD
T08986,2024-06-26,-,P13,4,50000,200000,Dine In 
T17717,04/12/2024,C018,P10,6,15000,90000,takeaway 
T19672,31-12-2024,,P16,6,9000,54000,TAKEAWAY
T11317,31/07/2024,,P12,1,45000,45000,Dine-In
T22911,12-Mar-2025,C004,P10,1,15000,15000,Dine In 
T29394,06-Jul-2025,C003,P17,2,12000,24000,GoFood
T27752,11-06-2025,C001,P16,4,9000,36000,GrabFood
T21973,2025-02-20,,P15,2,8000,16000,GOFOOD
T33587,2025-09-20,,P16,2,9000,18000,Takeaway
T29718,12/07/2025,C003,P14,3,18000,54000,DINE IN
T16080,03-Nov-2024,C016,P12,2,45000,90000,DINE IN
T17526,01-Dec-2024,C016,P17,2,12000,24000,Takeaway
T13194,07/09/2024,C019,P14,1,18000,18000,gofood
T24793,18/04/2025,C012,P10,5,15000,75000,Dine-In
T38989,26-Dec-2025,C013,P15,3,8000,24000,Grab Food
