sku_id,sku_name,category,unit_price_idr,margin_pct,supplier,is_active,introduced_date
SKU-00928,Otc 00928,apotek_otc,19458,15.0,Mustika Ratu,1,2018-04-26
SKU-00929,Otc 00929,apotek_otc,21660,15.7,Tempo Scan,1,2018-07-18
SKU-00930,Otc 00930,apotek_otc,62210,12.4,L'Oreal Indonesia,1,2019-05-21
SKU-00931,Otc 00931,apotek_otc,24939,12.0,Wardah,1,2014-11-13
SKU-00932,Otc 00932,apotek_otc,49061,20.4,Soho Global,1,2018-05-02
SKU-00933,Otc 00933,apotek_otc,24157,19.4,Abbott Nutrition,1,2011-07-23
SKU-00934,Otc 00934,apotek_otc,19118,20.3,Beurer ID,1,2016-04-20
SKU-00935,Otc 00935,apotek_otc,69167,21.6,Bristol-Myers ID,1,2015-11-09
SKU-00936,Otc 00936,apotek_otc,62338,14.7,Bristol-Myers ID,1,2017-10-11
SKU-00937,Otc 00937,apotek_otc,5080,21.1,Combiphar,1,2010-10-16
SKU-00938,Otc 00938,apotek_otc,3560,21.0,Tempo Scan,1,2017-07-18
SKU-00939,Otc 00939,apotek_otc,13636,19.9,Pharos Indonesia,1,2017-11-04
SKU-00940,Otc 00940,apotek_otc,49267,21.7,Unilever Wellness,1,2015-07-06
SKU-00941,Otc 00941,apotek_otc,4105,13.2,P&G Indonesia,1,2017-01-08
SKU-00942,Otc 00942,apotek_otc,5592,19.6,P&G Indonesia,1,2019-11-10
SKU-00943,Otc 00943,apotek_otc,31986,14.3,Wardah,1,2010-05-16
SKU-00944,Otc 00944,apotek_otc,30405,12.1,Unilever Wellness,1,2014-10-17
SKU-00945,Otc 00945,apotek_otc,67751,13.7,Soho Global,1,2019-11-22
SKU-00946,Otc 00946,apotek_otc,77074,13.8,Abbott Nutrition,1,2011-03-09
SKU-00947,Otc 00947,apotek_otc,77698,20.6,OmronID,1,2014-04-28
SKU-00948,Otc 00948,apotek_otc,6030,21.9,Beurer ID,1,2018-08-01
SKU-00949,Otc 00949,apotek_otc,58982,18.4,Dexa Medica,1,2015-07-28
SKU-00950,Otc 00950,apotek_otc,56330,14.7,OmronID,1,2015-09-25
SKU-00951,Otc 00951,apotek_otc,8697,20.8,Pyridam Farma,0,2016-09-15
SKU-00952,Otc 00952,apotek_otc,44450,12.1,Soho Global,1,2019-01-24
SKU-00953,Otc 00953,apotek_otc,32573,21.8,Mustika Ratu,1,2013-04-06
SKU-00954,Otc 00954,apotek_otc,46152,15.1,Sanbe,0,2016-01-19
SKU-00955,Otc 00955,apotek_otc,46817,20.4,Pyridam Farma,1,2013-06-27
SKU-00956,Otc 00956,apotek_otc,10134,20.2,OmronID,1,2011-10-20
SKU-00957,Otc 00957,apotek_otc,60478,19.6,L'Oreal Indonesia,1,2011-01-02
SKU-00958,Otc 00958,apotek_otc,52465,15.1,Pharos Indonesia,1,2010-08-02
SKU-00959,Otc 00959,apotek_otc,42514,18.1,Mustika Ratu,1,2010-09-02
SKU-00960,Otc 00960,apotek_otc,41655,20.5,Unilever Wellness,1,2016-04-28
SKU-00961,Otc 00961,apotek_otc,4390,16.5,L'Oreal Indonesia,1,2019-10-04
SKU-00962,Otc 00962,apotek_otc,47514,18.5,Kalbe Farma,1,2015-10-07
SKU-00963,Otc 00963,apotek_otc,17156,13.0,Pharos Indonesia,1,2013-10-05
SKU-00964,Otc 00964,apotek_otc,69702,14.6,Mustika Ratu,1,2019-08-06
SKU-00965,Otc 00965,apotek_otc,34870,13.4,Dexa Medica,1,2014-10-14
SKU-00966,Otc 00966,apotek_otc,70256,21.6,P&G Indonesia,1,2018-03-05
SKU-00967,Otc 00967,apotek_otc,64541,15.1,Bristol-Myers ID,1,2010-09-19
SKU-00968,Otc 00968,apotek_otc,21953,12.6,OmronID,1,2018-01-14
SKU-00969,Otc 00969,apotek_otc,48064,14.0,Soho Global,1,2013-02-11
SKU-00970,Otc 00970,apotek_otc,27819,18.7,L'Oreal Indonesia,1,2015-10-19
SKU-00971,Otc 00971,apotek_otc,46995,18.2,Mustika Ratu,1,2011-08-26
SKU-00972,Otc 00972,apotek_otc,8530,17.0,Kalbe Farma,1,2013-08-20
SKU-00973,Otc 00973,apotek_otc,30936,14.4,Bristol-Myers ID,1,2016-04-13
SKU-00974,Otc 00974,apotek_otc,27149,20.3,Kalbe Farma,1,2011-06-01
SKU-00975,Otc 00975,apotek_otc,75704,13.2,Indofarma,1,2019-06-02
SKU-00976,Otc 00976,apotek_otc,6890,14.0,Indofarma,1,2014-12-06
SKU-00977,Otc 00977,apotek_otc,47540,20.5,Pyridam Farma,1,2010-03-27
SKU-00978,Otc 00978,apotek_otc,37313,21.1,Kalbe Farma,1,2012-07-21
SKU-00979,Otc 00979,apotek_otc,17544,15.4,Soho Global,1,2013-06-26
SKU-00980,Otc 00980,apotek_otc,51804,18.6,OmronID,1,2019-07-23
SKU-00981,Otc 00981,apotek_otc,11569,13.2,Combiphar,1,2013-09-13
SKU-00982,Otc 00982,apotek_otc,52054,15.2,Mustika Ratu,1,2013-01-25
SKU-00983,Otc 00983,apotek_otc,79981,13.9,Beurer ID,1,2012-06-08
SKU-00984,Otc 00984,apotek_otc,9980,18.3,PIM Pharma,1,2018-10-16
SKU-00985,Otc 00985,apotek_otc,30425,19.3,Wardah,1,2019-02-06
SKU-00986,Otc 00986,apotek_otc,69665,15.9,OmronID,1,2018-08-06
SKU-00987,Otc 00987,apotek_otc,45182,19.1,OmronID,1,2017-08-09
SKU-00988,Otc 00988,apotek_otc,79177,16.0,Abbott Nutrition,1,2013-04-07
SKU-00989,Otc 00989,apotek_otc,62255,20.6,Unilever Wellness,1,2016-07-19
SKU-00990,Otc 00990,apotek_otc,23605,21.4,P&G Indonesia,1,2011-03-25
SKU-00991,Otc 00991,apotek_otc,14013,15.0,OmronID,1,2019-01-15
SKU-00992,Otc 00992,apotek_otc,70143,18.2,Mustika Ratu,1,2016-07-12
SKU-00993,Otc 00993,apotek_otc,68213,15.2,Unilever Wellness,0,2017-04-09
SKU-00994,Otc 00994,apotek_otc,12946,15.6,Pharos Indonesia,1,2018-09-18
SKU-00995,Otc 00995,apotek_otc,13244,19.9,Pyridam Farma,1,2011-06-02
SKU-00996,Otc 00996,apotek_otc,74568,14.0,Soho Global,1,2014-05-24
SKU-00997,Otc 00997,apotek_otc,38974,13.9,Combiphar,1,2018-05-01
SKU-00998,Otc 00998,apotek_otc,42252,14.8,P&G Indonesia,1,2016-07-27
SKU-00999,Otc 00999,apotek_otc,79015,19.6,Kalbe Farma,1,2018-03-28
SKU-01000,Otc 01000,apotek_otc,55101,14.3,Soho Global,1,2018-10-26
SKU-01001,Otc 01001,apotek_otc,75432,19.6,L'Oreal Indonesia,1,2011-06-28
SKU-01002,Otc 01002,apotek_otc,27621,16.3,Mustika Ratu,1,2017-09-01
SKU-01003,Otc 01003,apotek_otc,52112,13.4,Combiphar,1,2010-08-26
SKU-01004,Otc 01004,apotek_otc,49486,15.4,Mustika Ratu,1,2016-12-18
SKU-01005,Otc 01005,apotek_otc,42274,15.3,Kalbe Farma,1,2010-03-05
SKU-01006,Otc 01006,apotek_otc,46286,17.7,Abbott Nutrition,1,2016-04-13
SKU-01007,Otc 01007,apotek_otc,11350,17.3,Soho Global,1,2015-10-15
SKU-01008,Otc 01008,apotek_otc,42930,12.9,Sanbe,1,2012-01-27
SKU-01009,Otc 01009,apotek_otc,67043,12.3,Soho Global,1,2016-05-07
SKU-01010,Otc 01010,apotek_otc,33544,14.9,OmronID,1,2010-06-17
SKU-01011,Otc 01011,apotek_otc,4447,13.7,Mustika Ratu,1,2011-03-18
SKU-01012,Otc 01012,apotek_otc,57842,16.8,Pharos Indonesia,1,2013-03-28
SKU-01013,Otc 01013,apotek_otc,29958,15.1,Wardah,1,2019-05-19
SKU-01014,Otc 01014,apotek_otc,29604,17.0,L'Oreal Indonesia,1,2010-03-15
SKU-01015,Otc 01015,apotek_otc,11384,20.2,Pyridam Farma,1,2019-08-15
SKU-01016,Otc 01016,apotek_otc,63646,17.8,Pharos Indonesia,1,2017-06-23
SKU-01017,Otc 01017,apotek_otc,41987,15.9,Tempo Scan,1,2012-10-24
SKU-01018,Otc 01018,apotek_otc,59633,16.6,Tempo Scan,1,2011-07-23
SKU-01019,Otc 01019,apotek_otc,8723,14.4,Tempo Scan,1,2018-05-22
SKU-01020,Otc 01020,apotek_otc,11748,19.0,Soho Global,1,2016-09-04
SKU-01021,Otc 01021,apotek_otc,51330,12.8,Sanbe,1,2015-07-15
SKU-01022,Otc 01022,apotek_otc,24605,14.5,OmronID,0,2010-02-21
SKU-01023,Otc 01023,apotek_otc,63542,15.8,Unilever Wellness,1,2016-01-01
SKU-01024,Otc 01024,apotek_otc,35847,13.1,Combiphar,1,2017-08-15
SKU-01025,Otc 01025,apotek_otc,11943,12.8,Pyridam Farma,1,2017-03-16
SKU-01026,Otc 01026,apotek_otc,39587,20.4,Tempo Scan,1,2019-02-06
SKU-01027,Otc 01027,apotek_otc,41554,13.2,Unilever Wellness,1,2010-11-09
SKU-01028,Otc 01028,apotek_otc,23119,16.4,Tempo Scan,1,2010-11-18
SKU-01029,Otc 01029,apotek_otc,31333,16.4,Dexa Medica,1,2018-11-22
SKU-01030,Otc 01030,apotek_otc,16473,15.9,Indofarma,1,2019-01-02
SKU-01031,Otc 01031,apotek_otc,52465,19.7,Pyridam Farma,1,2013-04-03
SKU-01032,Otc 01032,apotek_otc,5102,16.2,Kalbe Farma,1,2013-11-22
SKU-01033,Otc 01033,apotek_otc,11280,14.2,Sanbe,1,2012-12-06
SKU-01034,Otc 01034,apotek_otc,8768,16.2,Sanbe,1,2015-09-21
SKU-01035,Otc 01035,apotek_otc,27844,18.2,Beurer ID,1,2016-02-08
SKU-01036,Otc 01036,apotek_otc,31020,13.1,Bristol-Myers ID,1,2016-11-11
SKU-01037,Otc 01037,apotek_otc,4570,15.9,L'Oreal Indonesia,1,2014-11-20
SKU-01038,Otc 01038,apotek_otc,51362,12.4,Soho Global,1,2019-08-04
SKU-01039,Otc 01039,apotek_otc,73278,19.9,Abbott Nutrition,1,2011-10-11
SKU-01040,Otc 01040,apotek_otc,53930,18.8,Combiphar,1,2015-11-16
SKU-01041,Otc 01041,apotek_otc,11849,15.4,Abbott Nutrition,1,2018-11-24
SKU-01042,Otc 01042,apotek_otc,33464,17.0,Kalbe Farma,1,2019-02-10
SKU-01043,Otc 01043,apotek_otc,33984,19.4,Pyridam Farma,1,2010-03-12
SKU-01044,Otc 01044,apotek_otc,68369,15.0,Combiphar,1,2010-04-24
SKU-01045,Otc 01045,apotek_otc,61160,19.4,Bristol-Myers ID,1,2015-11-26
SKU-01046,Otc 01046,apotek_otc,8191,17.2,Mustika Ratu,1,2014-01-08
SKU-01047,Otc 01047,apotek_otc,46420,15.4,Soho Global,1,2013-11-23
SKU-01048,Otc 01048,apotek_otc,32156,18.1,Unilever Wellness,1,2012-08-21
SKU-01049,Otc 01049,apotek_otc,3792,12.6,Wardah,1,2013-01-21
SKU-01050,Otc 01050,apotek_otc,21550,21.4,Combiphar,1,2019-09-27
SKU-01051,Otc 01051,apotek_otc,29787,14.4,Pharos Indonesia,1,2017-05-06
SKU-01052,Otc 01052,apotek_otc,28891,14.4,Tempo Scan,1,2014-05-19
SKU-01053,Otc 01053,apotek_otc,61755,21.7,Soho Global,1,2017-02-12
SKU-01054,Otc 01054,apotek_otc,55198,15.8,Wardah,1,2018-10-24
SKU-01055,Otc 01055,apotek_otc,59810,19.6,Wardah,0,2016-07-28
SKU-01056,Otc 01056,apotek_otc,13909,19.6,Indofarma,1,2012-09-24
SKU-01057,Otc 01057,apotek_otc,26029,14.6,L'Oreal Indonesia,1,2014-07-18
SKU-01058,Otc 01058,apotek_otc,66025,12.7,Combiphar,1,2013-03-07
SKU-01059,Otc 01059,apotek_otc,3547,12.1,OmronID,1,2015-08-13
SKU-01060,Otc 01060,apotek_otc,57502,21.4,P&G Indonesia,1,2014-11-19
SKU-01061,Otc 01061,apotek_otc,12336,16.1,Dexa Medica,1,2011-07-19
SKU-01062,Otc 01062,apotek_otc,24281,13.9,Mustika Ratu,1,2015-09-23
SKU-01063,Otc 01063,apotek_otc,67044,18.3,P&G Indonesia,1,2016-07-24
SKU-01064,Otc 01064,apotek_otc,35347,14.4,Dexa Medica,1,2015-11-23
SKU-01065,Otc 01065,apotek_otc,6703,19.0,Combiphar,1,2017-11-05
SKU-01066,Otc 01066,apotek_otc,36330,14.5,Abbott Nutrition,1,2012-01-04
SKU-01067,Otc 01067,apotek_otc,15098,18.4,Unilever Wellness,1,2019-02-17
SKU-01068,Otc 01068,apotek_otc,27749,20.8,Tempo Scan,1,2014-12-10
SKU-01069,Otc 01069,apotek_otc,68620,21.7,Unilever Wellness,1,2016-12-28
SKU-01070,Otc 01070,apotek_otc,14648,13.1,Abbott Nutrition,1,2015-03-09
SKU-01071,Otc 01071,apotek_otc,30462,21.3,Unilever Wellness,1,2010-03-27
SKU-01072,Otc 01072,apotek_otc,67451,12.0,Pharos Indonesia,1,2016-09-14
SKU-01073,Otc 01073,apotek_otc,40793,19.3,Tempo Scan,1,2012-12-05
SKU-01074,Otc 01074,apotek_otc,28954,16.9,OmronID,1,2017-10-27
SKU-01075,Otc 01075,apotek_otc,30862,13.9,Dexa Medica,1,2013-05-28
SKU-01076,Otc 01076,apotek_otc,56581,16.4,Sanbe,1,2012-02-10
SKU-01077,Otc 01077,apotek_otc,14233,15.8,PIM Pharma,1,2010-10-08
SKU-01078,Otc 01078,apotek_otc,65638,16.9,Sanbe,0,2014-01-22
SKU-01079,Otc 01079,apotek_otc,79342,19.9,Dexa Medica,1,2018-01-13
SKU-01080,Otc 01080,apotek_otc,71167,21.9,PIM Pharma,1,2017-06-20
SKU-01081,Otc 01081,apotek_otc,59289,15.4,Bristol-Myers ID,1,2013-06-22
SKU-01082,Otc 01082,apotek_otc,55228,15.8,Dexa Medica,1,2015-02-01
SKU-01083,Otc 01083,apotek_otc,62889,20.7,Unilever Wellness,1,2012-01-20
SKU-01084,Otc 01084,apotek_otc,19108,20.7,PIM Pharma,1,2013-06-15
SKU-01085,Otc 01085,apotek_otc,65285,17.1,Soho Global,0,2015-01-21
SKU-01086,Otc 01086,apotek_otc,50212,20.7,Bristol-Myers ID,1,2013-10-16
SKU-01087,Otc 01087,apotek_otc,55450,19.4,Pharos Indonesia,1,2017-11-28
SKU-01088,Otc 01088,apotek_otc,16166,19.3,Indofarma,1,2012-09-19
SKU-01089,Otc 01089,apotek_otc,69143,12.3,Wardah,1,2014-11-18
SKU-01090,Otc 01090,apotek_otc,64184,13.7,L'Oreal Indonesia,1,2017-11-18
SKU-01091,Otc 01091,apotek_otc,34575,14.4,Tempo Scan,1,2011-02-14
SKU-01092,Otc 01092,apotek_otc,6830,13.6,Bristol-Myers ID,1,2014-04-24
SKU-01093,Otc 01093,apotek_otc,36767,18.7,Sanbe,1,2018-11-24
SKU-01094,Otc 01094,apotek_otc,67482,12.9,Bristol-Myers ID,1,2019-10-03
SKU-01095,Otc 01095,apotek_otc,47987,15.8,Unilever Wellness,1,2018-07-26
SKU-01096,Otc 01096,apotek_otc,33587,14.2,Sanbe,1,2011-02-11
SKU-01097,Otc 01097,apotek_otc,27662,19.4,Sanbe,1,2012-06-13
SKU-01098,Otc 01098,apotek_otc,78617,19.4,Indofarma,1,2018-04-28
SKU-01099,Otc 01099,apotek_otc,53875,21.8,Bristol-Myers ID,1,2012-09-22
SKU-01100,Otc 01100,apotek_otc,32116,13.1,Kalbe Farma,1,2017-06-05
SKU-01101,Otc 01101,apotek_otc,41905,20.4,Wardah,1,2012-10-10
SKU-01102,Otc 01102,apotek_otc,22119,19.5,Dexa Medica,1,2014-09-23
SKU-01103,Otc 01103,apotek_otc,19182,14.7,Abbott Nutrition,1,2013-08-10
SKU-01104,Otc 01104,apotek_otc,52375,12.6,Bristol-Myers ID,1,2013-12-26
SKU-01105,Otc 01105,apotek_otc,32500,19.0,Dexa Medica,1,2012-08-24
SKU-01106,Otc 01106,apotek_otc,54355,15.0,Tempo Scan,1,2018-07-11
SKU-01107,Otc 01107,apotek_otc,58369,18.8,P&G Indonesia,1,2016-02-17
SKU-01108,Otc 01108,apotek_otc,40098,14.8,Soho Global,1,2018-07-04
SKU-01109,Otc 01109,apotek_otc,20157,15.2,Abbott Nutrition,1,2010-12-10
SKU-01110,Otc 01110,apotek_otc,62969,18.5,Abbott Nutrition,1,2017-05-05
SKU-01111,Otc 01111,apotek_otc,30494,14.2,Soho Global,1,2010-06-24
SKU-01112,Otc 01112,apotek_otc,78455,13.0,Combiphar,1,2016-11-27
SKU-01113,Otc 01113,apotek_otc,25049,21.3,Sanbe,1,2017-03-02
SKU-01114,Otc 01114,apotek_otc,18380,21.8,Bristol-Myers ID,1,2012-11-24
SKU-01115,Otc 01115,apotek_otc,55952,14.5,Sanbe,1,2017-05-23
SKU-01116,Otc 01116,apotek_otc,25608,18.5,Unilever Wellness,1,2011-08-28
SKU-01117,Otc 01117,apotek_otc,53082,14.8,L'Oreal Indonesia,1,2011-02-03
SKU-01118,Otc 01118,apotek_otc,18997,16.9,OmronID,1,2019-10-19
SKU-01119,Otc 01119,apotek_otc,65848,14.7,Sanbe,1,2012-07-16
SKU-01120,Otc 01120,apotek_otc,59840,15.0,Combiphar,1,2011-12-28
SKU-01121,Otc 01121,apotek_otc,73452,13.8,Kalbe Farma,1,2018-09-16
SKU-01122,Otc 01122,apotek_otc,11379,17.2,Abbott Nutrition,1,2011-04-22
SKU-01123,Otc 01123,apotek_otc,18378,13.8,Tempo Scan,0,2017-06-04
SKU-01124,Otc 01124,apotek_otc,8130,13.3,Soho Global,1,2011-09-09
SKU-01125,Otc 01125,apotek_otc,7588,12.8,Sanbe,1,2015-09-06
SKU-01126,Otc 01126,apotek_otc,58450,21.8,Kalbe Farma,1,2010-09-26
SKU-01127,Otc 01127,apotek_otc,41456,18.6,L'Oreal Indonesia,1,2017-12-11
SKU-01128,Otc 01128,apotek_otc,71506,21.1,P&G Indonesia,1,2018-04-23
SKU-01129,Otc 01129,apotek_otc,15977,18.6,Dexa Medica,1,2013-03-10
SKU-01130,Otc 01130,apotek_otc,31208,21.6,Beurer ID,1,2015-05-05
SKU-01131,Otc 01131,apotek_otc,58314,12.7,PIM Pharma,1,2012-07-15
SKU-01132,Otc 01132,apotek_otc,13912,21.4,Mustika Ratu,1,2012-09-07
SKU-01133,Otc 01133,apotek_otc,12248,18.3,PIM Pharma,1,2013-12-12
SKU-01134,Otc 01134,apotek_otc,76877,18.6,OmronID,1,2016-03-11
SKU-01135,Otc 01135,apotek_otc,59836,15.8,Pyridam Farma,1,2011-09-04
SKU-01136,Otc 01136,apotek_otc,74875,16.1,Bristol-Myers ID,1,2015-06-25
SKU-01137,Otc 01137,apotek_otc,38815,13.5,Pyridam Farma,1,2011-07-08
SKU-01138,Otc 01138,apotek_otc,52628,21.5,Sanbe,1,2014-10-27
SKU-01139,Otc 01139,apotek_otc,67175,13.0,P&G Indonesia,1,2014-09-09
SKU-01140,Otc 01140,apotek_otc,15984,21.0,Tempo Scan,1,2016-03-12
SKU-01141,Otc 01141,apotek_otc,72688,17.5,Unilever Wellness,1,2012-05-01
SKU-01142,Otc 01142,apotek_otc,70314,19.1,Combiphar,1,2019-12-09
SKU-01143,Otc 01143,apotek_otc,9929,21.2,P&G Indonesia,1,2013-11-20
SKU-01144,Otc 01144,apotek_otc,57820,19.1,Tempo Scan,1,2015-08-17
SKU-01145,Otc 01145,apotek_otc,40594,14.8,Mustika Ratu,1,2013-05-21
SKU-01146,Otc 01146,apotek_otc,14395,21.5,Mustika Ratu,1,2011-11-03
SKU-01147,Otc 01147,apotek_otc,13052,19.3,Pharos Indonesia,1,2010-02-24
SKU-01148,Otc 01148,apotek_otc,40467,17.5,Wardah,1,2010-07-22
SKU-01149,Otc 01149,apotek_otc,69674,21.3,Combiphar,1,2018-11-22
SKU-01150,Otc 01150,apotek_otc,72783,19.0,Unilever Wellness,0,2013-12-01
SKU-01151,Otc 01151,apotek_otc,58702,19.0,P&G Indonesia,1,2018-11-20
SKU-01152,Otc 01152,apotek_otc,8551,18.1,Tempo Scan,1,2018-04-06
SKU-01153,Otc 01153,apotek_otc,12846,15.7,Combiphar,1,2010-07-16
SKU-01154,Otc 01154,apotek_otc,52688,13.7,Sanbe,1,2013-09-28
SKU-01155,Otc 01155,apotek_otc,18448,14.9,Wardah,1,2013-01-24
SKU-01156,Otc 01156,apotek_otc,77559,15.9,Indofarma,1,2018-01-15
SKU-01157,Otc 01157,apotek_otc,66998,12.6,Kalbe Farma,1,2015-05-12
SKU-01158,Otc 01158,apotek_otc,17046,12.1,Tempo Scan,1,2010-02-14
SKU-01159,Otc 01159,apotek_otc,67493,14.0,OmronID,1,2012-07-04
SKU-01160,Otc 01160,apotek_otc,66886,12.1,PIM Pharma,1,2016-06-10
SKU-01161,Otc 01161,apotek_otc,50775,16.3,Tempo Scan,1,2014-02-15
SKU-01162,Otc 01162,apotek_otc,60587,13.6,P&G Indonesia,1,2010-06-28
SKU-01163,Otc 01163,apotek_otc,29013,13.1,Indofarma,0,2016-07-24
SKU-01164,Otc 01164,apotek_otc,46412,21.0,Tempo Scan,1,2017-11-09
SKU-01165,Otc 01165,apotek_otc,18570,16.2,Beurer ID,1,2012-06-25
SKU-01166,Otc 01166,apotek_otc,55412,17.0,Unilever Wellness,1,2011-01-05
SKU-01167,Otc 01167,apotek_otc,23387,15.4,Kalbe Farma,1,2013-01-22
SKU-01168,Otc 01168,apotek_otc,47845,16.3,Kalbe Farma,1,2014-05-16
SKU-01169,Otc 01169,apotek_otc,13828,19.6,Pyridam Farma,1,2018-03-08
SKU-01170,Otc 01170,apotek_otc,39849,19.7,PIM Pharma,1,2013-11-27
SKU-01171,Otc 01171,apotek_otc,59250,14.0,Sanbe,1,2018-10-06
SKU-01172,Otc 01172,apotek_otc,27729,21.9,Abbott Nutrition,1,2012-04-04
SKU-01173,Otc 01173,apotek_otc,20340,16.0,PIM Pharma,1,2012-07-01
SKU-01174,Otc 01174,apotek_otc,29167,12.9,Dexa Medica,1,2018-05-23
SKU-01175,Otc 01175,apotek_otc,33333,14.2,Mustika Ratu,1,2018-07-21
SKU-01176,Otc 01176,apotek_otc,9770,15.0,PIM Pharma,1,2015-12-14
SKU-01177,Otc 01177,apotek_otc,35370,15.2,Dexa Medica,1,2010-01-22
SKU-01178,Otc 01178,apotek_otc,45157,14.1,Wardah,1,2019-02-14
SKU-01179,Otc 01179,apotek_otc,27227,14.5,Wardah,1,2014-02-04
SKU-01180,Otc 01180,apotek_otc,4790,18.8,Combiphar,1,2015-12-25
SKU-01181,Otc 01181,apotek_otc,72319,18.0,Pyridam Farma,1,2013-10-13
SKU-01182,Otc 01182,apotek_otc,14433,20.9,Combiphar,1,2019-02-02
SKU-01183,Otc 01183,apotek_otc,79881,21.7,Soho Global,1,2017-02-03
SKU-01184,Otc 01184,apotek_otc,74641,18.2,Indofarma,1,2013-09-24
SKU-01185,Otc 01185,apotek_otc,23142,12.4,Soho Global,1,2014-09-12
SKU-01186,Otc 01186,apotek_otc,50973,16.5,Sanbe,1,2011-08-14
SKU-01187,Otc 01187,apotek_otc,71650,21.3,OmronID,1,2012-10-09
SKU-01188,Otc 01188,apotek_otc,19899,14.9,Abbott Nutrition,1,2013-12-27
SKU-01189,Otc 01189,apotek_otc,55100,17.0,Beurer ID,1,2011-03-15
SKU-01190,Otc 01190,apotek_otc,69752,15.8,Unilever Wellness,1,2014-04-06
SKU-01191,Otc 01191,apotek_otc,3471,13.6,Soho Global,1,2010-09-15
SKU-01192,Otc 01192,apotek_otc,69036,19.1,OmronID,1,2013-05-23
SKU-01193,Otc 01193,apotek_otc,38194,17.5,Tempo Scan,1,2018-04-10
SKU-01194,Otc 01194,apotek_otc,8123,18.4,PIM Pharma,1,2014-01-21
SKU-01195,Otc 01195,apotek_otc,35637,21.9,Soho Global,1,2010-11-12
SKU-01196,Otc 01196,apotek_otc,51380,15.2,Beurer ID,1,2012-07-20
SKU-01197,Otc 01197,apotek_otc,41652,15.2,Dexa Medica,1,2010-06-08
SKU-01198,Otc 01198,apotek_otc,39659,13.8,Kalbe Farma,1,2019-02-24
SKU-01199,Otc 01199,apotek_otc,53067,21.5,PIM Pharma,1,2019-09-07
SKU-01200,Otc 01200,apotek_otc,60958,14.2,PIM Pharma,1,2016-03-15
SKU-01201,Otc 01201,apotek_otc,33372,19.3,Mustika Ratu,1,2017-02-16
SKU-01202,Otc 01202,apotek_otc,26791,16.6,Tempo Scan,1,2017-12-06
SKU-01203,Otc 01203,apotek_otc,39968,12.2,Tempo Scan,1,2016-11-20
SKU-01204,Otc 01204,apotek_otc,27621,12.7,Pharos Indonesia,1,2017-11-13
SKU-01205,Otc 01205,apotek_otc,16137,19.2,Combiphar,1,2010-10-04
SKU-01206,Otc 01206,apotek_otc,52528,15.8,Sanbe,1,2010-03-08
SKU-01207,Otc 01207,apotek_otc,13957,14.7,Kalbe Farma,1,2010-02-18
SKU-01208,Otc 01208,apotek_otc,47353,20.5,Pharos Indonesia,1,2017-10-15
SKU-01209,Otc 01209,apotek_otc,24383,15.1,Wardah,1,2010-09-23
SKU-01210,Otc 01210,apotek_otc,38056,18.3,Sanbe,0,2010-02-18
SKU-01211,Otc 01211,apotek_otc,41894,13.0,Mustika Ratu,1,2013-01-08
SKU-01212,Otc 01212,apotek_otc,58985,15.9,P&G Indonesia,1,2013-11-13
SKU-01213,Otc 01213,apotek_otc,17733,16.9,Sanbe,1,2014-06-03
SKU-01214,Otc 01214,apotek_otc,46741,13.2,Pharos Indonesia,1,2019-03-06
SKU-01215,Otc 01215,apotek_otc,59181,17.3,Tempo Scan,1,2012-11-22
SKU-01216,Otc 01216,apotek_otc,42526,18.2,Indofarma,1,2011-05-16
SKU-01217,Otc 01217,apotek_otc,51380,21.3,Pharos Indonesia,1,2012-11-05
SKU-01218,Otc 01218,apotek_otc,44976,13.5,L'Oreal Indonesia,1,2017-02-04
SKU-01219,Otc 01219,apotek_otc,78739,16.3,PIM Pharma,1,2015-03-06
SKU-01220,Otc 01220,apotek_otc,53465,15.5,Wardah,1,2016-10-26
SKU-01221,Otc 01221,apotek_otc,46707,13.4,Pyridam Farma,1,2018-08-18
SKU-01222,Otc 01222,apotek_otc,72962,16.9,Beurer ID,1,2016-02-19
SKU-01223,Otc 01223,apotek_otc,58291,17.3,Pyridam Farma,1,2013-06-01
SKU-01224,Otc 01224,apotek_otc,29644,21.9,Kalbe Farma,1,2017-03-04
SKU-01225,Otc 01225,apotek_otc,10808,21.1,P&G Indonesia,1,2012-05-15
SKU-01226,Otc 01226,apotek_otc,21892,20.4,Beurer ID,1,2016-04-07
SKU-01227,Otc 01227,apotek_otc,32437,12.6,Combiphar,1,2012-07-24
SKU-01228,Otc 01228,apotek_otc,6453,19.0,Mustika Ratu,1,2011-11-19
SKU-01229,Otc 01229,apotek_otc,12669,16.8,Tempo Scan,0,2015-03-03
SKU-01230,Otc 01230,apotek_otc,35118,12.8,Abbott Nutrition,1,2016-03-25
SKU-01231,Otc 01231,apotek_otc,26910,16.7,Combiphar,1,2014-08-14
SKU-01232,Otc 01232,apotek_otc,47215,16.4,Kalbe Farma,1,2012-01-21
SKU-01233,Otc 01233,apotek_otc,7209,18.0,Tempo Scan,1,2010-07-27
SKU-01234,Otc 01234,apotek_otc,58524,18.8,L'Oreal Indonesia,1,2014-10-17
SKU-01235,Otc 01235,apotek_otc,43112,19.1,Mustika Ratu,1,2014-02-17
SKU-01236,Otc 01236,apotek_otc,52487,21.8,Combiphar,1,2016-10-02
SKU-01237,Otc 01237,apotek_otc,31692,15.9,Beurer ID,1,2011-12-15
