ticket_id,created_at,customer_id,category,description,priority,status,agent_id,response_time_hours,resolved_at,source
TKT-003982,2025-12-09 00:00:00,CUST-224811,response_slow,Sample complaint description 3982,medium,closed,AGT-030,10,2025-12-09 10:00:00,whatsapp
TKT-004251,2025-12-09 00:00:00,CUST-852161,error_pembayaran,Sample complaint description 4251,low,closed,AGT-016,36,2025-12-10 12:00:00,whatsapp
TKT-004370,2025-12-09 00:00:00,CUST-648191,error_pembayaran,Sample complaint description 4370,medium,closed,AGT-026,16,2025-12-09 16:00:00,whatsapp
TKT-004515,2025-12-09 00:00:00,CUST-286147,error_pembayaran,Sample complaint description 4515,medium,closed,AGT-023,26,2025-12-10 02:00:00,website
TKT-004650,2025-12-09 00:00:00,CUST-971935,stok_kosong_apps,Sample complaint description 4650,low,closed,AGT-035,33,2025-12-10 09:00:00,website
TKT-004857,2025-12-09 00:00:00,CUST-323840,stock_issue,Sample complaint description 4857,low,closed,AGT-003,67,2025-12-11 19:00:00,whatsapp
TKT-004891,2025-12-09 00:00:00,CUST-595854,error_pembayaran,Sample complaint description 4891,medium,closed,AGT-029,54,2025-12-11 06:00:00,phone
TKT-000079,2025-12-10 00:00:00,CUST-739263,response_slow,Sample complaint description 79,medium,closed,AGT-011,28,2025-12-11 04:00:00,phone
TKT-000378,2025-12-10 00:00:00,CUST-397930,stock_issue,Sample complaint description 378,medium,closed,AGT-035,29,2025-12-11 05:00:00,apps
TKT-000527,2025-12-10 00:00:00,CUST-804840,error_pembayaran,Sample complaint description 527,medium,closed,AGT-014,39,2025-12-11 15:00:00,phone
TKT-000681,2025-12-10 00:00:00,CUST-694541,STOCK_INACCURATE,Sample complaint description 681,medium,closed,AGT-001,17,2025-12-10 17:00:00,phone
TKT-000865,2025-12-10 00:00:00,CUST-500573,error_pembayaran,Sample complaint description 865,low,closed,AGT-002,50,2025-12-12 02:00:00,website
TKT-001275,2025-12-10 00:00:00,CUST-636117,STOCK_INACCURATE,Sample complaint description 1275,medium,closed,AGT-014,38,2025-12-11 14:00:00,phone
TKT-001306,2025-12-10 00:00:00,CUST-882612,slow_response,Sample complaint description 1306,low,closed,AGT-041,47,2025-12-11 23:00:00,apps
TKT-001384,2025-12-10 00:00:00,CUST-472545,response_slow,Sample complaint description 1384,medium,closed,AGT-016,50,2025-12-12 02:00:00,website
TKT-001602,2025-12-10 00:00:00,CUST-463106,stok_tidak_akurat_apps,Sample complaint description 1602,low,closed,AGT-038,24,2025-12-11 00:00:00,apps
TKT-001779,2025-12-10 00:00:00,CUST-303305,obat_salah,Sample complaint description 1779,low,escalated,AGT-027,14,,phone
TKT-002006,2025-12-10 00:00:00,CUST-965533,response_slow,Sample complaint description 2006,medium,open,AGT-029,38,,whatsapp
TKT-002030,2025-12-10 00:00:00,CUST-194868,slow_response,Sample complaint description 2030,low,closed,AGT-012,51,2025-12-12 03:00:00,phone
TKT-002084,2025-12-10 00:00:00,CUST-771337,stok_kosong_apps,Sample complaint description 2084,medium,closed,AGT-027,33,2025-12-11 09:00:00,apps
TKT-002134,2025-12-10 00:00:00,CUST-389186,STOCK_INACCURATE,Sample complaint description 2134,medium,closed,AGT-014,46,2025-12-11 22:00:00,whatsapp
TKT-002166,2025-12-10 00:00:00,CUST-474906,slow_response,Sample complaint description 2166,high,closed,AGT-016,45,2025-12-11 21:00:00,whatsapp
TKT-002717,2025-12-10 00:00:00,CUST-451448,response_slow,Sample complaint description 2717,low,open,AGT-031,26,,phone
TKT-002937,2025-12-10 00:00:00,CUST-803468,STOCK_INACCURATE,Sample complaint description 2937,high,closed,AGT-025,36,2025-12-11 12:00:00,whatsapp
TKT-002961,2025-12-10 00:00:00,CUST-245206,stok_tidak_akurat_apps,Sample complaint description 2961,low,closed,AGT-038,62,2025-12-12 14:00:00,apps
TKT-003334,2025-12-10 00:00:00,CUST-149051,STOCK_INACCURATE,Sample complaint description 3334,high,closed,AGT-022,21,2025-12-10 21:00:00,whatsapp
TKT-004122,2025-12-10 00:00:00,CUST-191083,stok_tidak_akurat_apps,Sample complaint description 4122,medium,closed,AGT-012,64,2025-12-12 16:00:00,phone
TKT-004200,2025-12-10 00:00:00,CUST-730300,stok_kosong_apps,Sample complaint description 4200,high,closed,AGT-031,11,2025-12-10 11:00:00,apps
TKT-004322,2025-12-10 00:00:00,CUST-735216,STOCK_INACCURATE,Sample complaint description 4322,medium,closed,AGT-007,17,2025-12-10 17:00:00,apps
TKT-004362,2025-12-10 00:00:00,CUST-403723,pengiriman_lambat,Sample complaint description 4362,medium,closed,AGT-019,32,2025-12-11 08:00:00,apps
TKT-004373,2025-12-10 00:00:00,CUST-414156,cs_lambat,Sample complaint description 4373,low,closed,AGT-017,59,2025-12-12 11:00:00,whatsapp
TKT-004475,2025-12-10 00:00:00,CUST-394361,error_pembayaran,Sample complaint description 4475,low,closed,AGT-001,22,2025-12-10 22:00:00,whatsapp
TKT-004705,2025-12-10 00:00:00,CUST-830258,STOCK_INACCURATE,Sample complaint description 4705,medium,closed,AGT-019,45,2025-12-11 21:00:00,website
TKT-000002,2025-12-11 00:00:00,CUST-675832,error_pembayaran,Sample complaint description 2,high,closed,AGT-018,22,2025-12-11 22:00:00,website
TKT-000048,2025-12-11 00:00:00,CUST-414413,stok_tidak_akurat_apps,Sample complaint description 48,medium,closed,AGT-042,49,2025-12-13 01:00:00,apps
TKT-000271,2025-12-11 00:00:00,CUST-257539,cs_lambat,Sample complaint description 271,medium,closed,AGT-039,21,2025-12-11 21:00:00,phone
TKT-000285,2025-12-11 00:00:00,CUST-400884,CS_LAMBAT,Sample complaint description 285,low,closed,AGT-001,8,2025-12-11 08:00:00,apps
TKT-000672,2025-12-11 00:00:00,CUST-619716,stok_kosong_apps,Sample complaint description 672,low,closed,AGT-001,28,2025-12-12 04:00:00,apps
TKT-000734,2025-12-11 00:00:00,CUST-113674,response_slow,Sample complaint description 734,medium,closed,AGT-040,31,2025-12-12 07:00:00,website
TKT-001053,2025-12-11 00:00:00,CUST-431601,response_slow,Sample complaint description 1053,low,closed,AGT-001,34,2025-12-12 10:00:00,whatsapp
TKT-001216,2025-12-11 00:00:00,CUST-958494,pengiriman_lambat,Sample complaint description 1216,medium,closed,AGT-030,55,2025-12-13 07:00:00,phone
TKT-001480,2025-12-11 00:00:00,CUST-491431,stok_kosong_apps,Sample complaint description 1480,low,closed,AGT-013,29,2025-12-12 05:00:00,apps
TKT-001789,2025-12-11 00:00:00,CUST-479479,error_pembayaran,Sample complaint description 1789,low,closed,AGT-012,48,2025-12-13 00:00:00,apps
TKT-001829,2025-12-11 00:00:00,CUST-794512,response_slow,Sample complaint description 1829,medium,closed,AGT-008,64,2025-12-13 16:00:00,apps
TKT-001977,2025-12-11 00:00:00,CUST-260898,stock_issue,Sample complaint description 1977,medium,closed,AGT-039,35,2025-12-12 11:00:00,whatsapp
TKT-002141,2025-12-11 00:00:00,CUST-937762,stok_kosong_apps,Sample complaint description 2141,medium,closed,AGT-018,45,2025-12-12 21:00:00,apps
TKT-002186,2025-12-11 00:00:00,CUST-855462,slow_response,Sample complaint description 2186,low,closed,AGT-017,13,2025-12-11 13:00:00,phone
TKT-002628,2025-12-11 00:00:00,CUST-830798,stok_tidak_akurat_apps,Sample complaint description 2628,low,closed,AGT-019,26,2025-12-12 02:00:00,apps
TKT-002727,2025-12-11 00:00:00,CUST-866236,stock_issue,Sample complaint description 2727,low,closed,AGT-039,26,2025-12-12 02:00:00,phone
TKT-002775,2025-12-11 00:00:00,CUST-445517,error_pembayaran,Sample complaint description 2775,high,closed,AGT-035,27,2025-12-12 03:00:00,phone
TKT-002808,2025-12-11 00:00:00,CUST-483158,error_pembayaran,Sample complaint description 2808,low,pending,AGT-025,40,,phone
TKT-002906,2025-12-11 00:00:00,CUST-314399,STOCK_INACCURATE,Sample complaint description 2906,low,closed,AGT-008,71,2025-12-13 23:00:00,whatsapp
TKT-003147,2025-12-11 00:00:00,CUST-199567,stok_tidak_akurat_apps,Sample complaint description 3147,high,closed,AGT-014,58,2025-12-13 10:00:00,apps
TKT-003197,2025-12-11 00:00:00,CUST-327109,error_pembayaran,Sample complaint description 3197,low,closed,AGT-037,44,2025-12-12 20:00:00,apps
TKT-003199,2025-12-11 00:00:00,CUST-469577,pengiriman_lambat,Sample complaint description 3199,high,closed,AGT-023,50,2025-12-13 02:00:00,phone
TKT-003295,2025-12-11 00:00:00,CUST-927260,stok_kosong_apps,Sample complaint description 3295,medium,open,AGT-001,57,,whatsapp
TKT-003381,2025-12-11 00:00:00,CUST-753505,STOCK_INACCURATE,Sample complaint description 3381,high,pending,AGT-040,10,,website
TKT-003443,2025-12-11 00:00:00,CUST-954358,error_pembayaran,Sample complaint description 3443,medium,closed,AGT-043,55,2025-12-13 07:00:00,website
TKT-003566,2025-12-11 00:00:00,CUST-159632,stok_kosong_apps,Sample complaint description 3566,low,closed,AGT-003,21,2025-12-11 21:00:00,apps
TKT-003893,2025-12-11 00:00:00,CUST-266860,aplikasi_crash,Sample complaint description 3893,medium,closed,AGT-028,39,2025-12-12 15:00:00,phone
TKT-003956,2025-12-11 00:00:00,CUST-649742,response_slow,Sample complaint description 3956,medium,pending,AGT-040,55,,phone
TKT-004050,2025-12-11 00:00:00,CUST-779019,stok_tidak_akurat_apps,Sample complaint description 4050,medium,closed,AGT-032,39,2025-12-12 15:00:00,apps
TKT-004101,2025-12-11 00:00:00,CUST-869791,error_pembayaran,Sample complaint description 4101,medium,closed,AGT-025,38,2025-12-12 14:00:00,website
TKT-004302,2025-12-11 00:00:00,CUST-357694,pengiriman_lambat,Sample complaint description 4302,medium,closed,AGT-003,26,2025-12-12 02:00:00,apps
TKT-004361,2025-12-11 00:00:00,CUST-842080,STOCK_INACCURATE,Sample complaint description 4361,medium,closed,AGT-019,64,2025-12-13 16:00:00,phone
TKT-004701,2025-12-11 00:00:00,CUST-779481,obat_salah,Sample complaint description 4701,medium,escalated,AGT-027,46,,apps
TKT-004733,2025-12-11 00:00:00,CUST-181876,response_slow,Sample complaint description 4733,low,closed,AGT-023,30,2025-12-12 06:00:00,website
TKT-004972,2025-12-11 00:00:00,CUST-728486,slow_response,Sample complaint description 4972,medium,closed,AGT-006,61,2025-12-13 13:00:00,website
TKT-000075,2025-12-12 00:00:00,CUST-532794,obat_salah,Sample complaint description 75,low,closed,AGT-023,12,2025-12-12 12:00:00,phone
TKT-000178,2025-12-12 00:00:00,CUST-349269,stock_issue,Sample complaint description 178,medium,closed,AGT-030,47,2025-12-13 23:00:00,phone
TKT-000346,2025-12-12 00:00:00,CUST-545409,response_slow,Sample complaint description 346,medium,escalated,AGT-022,40,,whatsapp
TKT-000677,2025-12-12 00:00:00,CUST-172546,stok_kosong_apps,Sample complaint description 677,medium,closed,AGT-018,50,2025-12-14 02:00:00,whatsapp
TKT-000698,2025-12-12 00:00:00,CUST-163733,stok_kosong_apps,Sample complaint description 698,low,closed,AGT-027,71,2025-12-14 23:00:00,apps
TKT-000710,2025-12-12 00:00:00,CUST-191809,stok_tidak_akurat_apps,Sample complaint description 710,low,closed,AGT-039,21,2025-12-12 21:00:00,phone
TKT-001119,2025-12-12 00:00:00,CUST-809177,CS_LAMBAT,Sample complaint description 1119,low,closed,AGT-044,66,2025-12-14 18:00:00,phone
TKT-001203,2025-12-12 00:00:00,CUST-106060,response_slow,Sample complaint description 1203,low,closed,AGT-040,40,2025-12-13 16:00:00,website
TKT-001286,2025-12-12 00:00:00,CUST-510788,pengiriman_lambat,Sample complaint description 1286,medium,closed,AGT-008,48,2025-12-14 00:00:00,phone
TKT-001400,2025-12-12 00:00:00,CUST-410046,response_slow,Sample complaint description 1400,high,closed,AGT-040,43,2025-12-13 19:00:00,phone
TKT-001610,2025-12-12 00:00:00,CUST-121907,error_pembayaran,Sample complaint description 1610,medium,closed,AGT-011,14,2025-12-12 14:00:00,website
TKT-001906,2025-12-12 00:00:00,CUST-252613,STOCK_INACCURATE,Sample complaint description 1906,low,closed,AGT-045,34,2025-12-13 10:00:00,website
TKT-002031,2025-12-12 00:00:00,CUST-104729,stock_issue,Sample complaint description 2031,medium,closed,AGT-028,66,2025-12-14 18:00:00,phone
TKT-002051,2025-12-12 00:00:00,CUST-501364,error_pembayaran,Sample complaint description 2051,low,closed,AGT-014,33,2025-12-13 09:00:00,phone
TKT-002107,2025-12-12 00:00:00,CUST-755224,error_pembayaran,Sample complaint description 2107,low,closed,AGT-010,67,2025-12-14 19:00:00,apps
TKT-002327,2025-12-12 00:00:00,CUST-573156,CS_LAMBAT,Sample complaint description 2327,medium,closed,AGT-043,46,2025-12-13 22:00:00,apps
TKT-002331,2025-12-12 00:00:00,CUST-872543,stok_kosong_apps,Sample complaint description 2331,low,pending,AGT-007,25,,phone
TKT-002427,2025-12-12 00:00:00,CUST-162430,aplikasi_crash,Sample complaint description 2427,low,closed,AGT-042,65,2025-12-14 17:00:00,website
TKT-002535,2025-12-12 00:00:00,CUST-524621,stock_issue,Sample complaint description 2535,medium,closed,AGT-044,53,2025-12-14 05:00:00,website
TKT-002729,2025-12-12 00:00:00,CUST-954471,error_pembayaran,Sample complaint description 2729,high,closed,AGT-005,31,2025-12-13 07:00:00,apps
TKT-002784,2025-12-12 00:00:00,CUST-438240,STOCK_INACCURATE,Sample complaint description 2784,low,closed,AGT-024,16,2025-12-12 16:00:00,phone
TKT-002959,2025-12-12 00:00:00,CUST-314077,stok_kosong_apps,Sample complaint description 2959,low,closed,AGT-037,51,2025-12-14 03:00:00,apps
TKT-003324,2025-12-12 00:00:00,CUST-268072,error_pembayaran,Sample complaint description 3324,high,closed,AGT-042,38,2025-12-13 14:00:00,apps
TKT-003342,2025-12-12 00:00:00,CUST-882378,obat_salah,Sample complaint description 3342,medium,closed,AGT-029,33,2025-12-13 09:00:00,website
TKT-003920,2025-12-12 00:00:00,CUST-522106,STOCK_INACCURATE,Sample complaint description 3920,high,closed,AGT-018,18,2025-12-12 18:00:00,website
TKT-003947,2025-12-12 00:00:00,CUST-803059,STOCK_INACCURATE,Sample complaint description 3947,medium,closed,AGT-013,30,2025-12-13 06:00:00,apps
TKT-004295,2025-12-12 00:00:00,CUST-190191,stok_kosong_apps,Sample complaint description 4295,medium,closed,AGT-039,25,2025-12-13 01:00:00,website
TKT-004492,2025-12-12 00:00:00,CUST-943208,stock_issue,Sample complaint description 4492,medium,closed,AGT-009,50,2025-12-14 02:00:00,phone
TKT-004612,2025-12-12 00:00:00,CUST-670855,pengiriman_lambat,Sample complaint description 4612,low,closed,AGT-036,67,2025-12-14 19:00:00,whatsapp
TKT-004627,2025-12-12 00:00:00,CUST-972670,CS_LAMBAT,Sample complaint description 4627,medium,closed,AGT-015,16,2025-12-12 16:00:00,apps
TKT-004965,2025-12-12 00:00:00,CUST-319557,stok_tidak_akurat_apps,Sample complaint description 4965,medium,closed,AGT-001,67,2025-12-14 19:00:00,whatsapp
TKT-000023,2025-12-13 00:00:00,CUST-466720,stock_issue,Sample complaint description 23,medium,pending,AGT-037,57,,website
TKT-000042,2025-12-13 00:00:00,CUST-894646,response_slow,Sample complaint description 42,low,closed,AGT-012,14,2025-12-13 14:00:00,phone
TKT-000142,2025-12-13 00:00:00,CUST-749624,stok_tidak_akurat_apps,Sample complaint description 142,low,closed,AGT-040,40,2025-12-14 16:00:00,phone
TKT-000162,2025-12-13 00:00:00,CUST-618825,STOCK_INACCURATE,Sample complaint description 162,medium,closed,AGT-029,66,2025-12-15 18:00:00,website
TKT-000212,2025-12-13 00:00:00,CUST-347138,error_pembayaran,Sample complaint description 212,medium,closed,AGT-034,71,2025-12-15 23:00:00,whatsapp
TKT-000580,2025-12-13 00:00:00,CUST-541606,stock_issue,Sample complaint description 580,medium,pending,AGT-019,65,,website
TKT-000623,2025-12-13 00:00:00,CUST-436117,slow_response,Sample complaint description 623,medium,escalated,AGT-001,39,,phone
TKT-000714,2025-12-13 00:00:00,CUST-561208,stock_issue,Sample complaint description 714,medium,escalated,AGT-008,19,,phone
TKT-000716,2025-12-13 00:00:00,CUST-675588,cs_lambat,Sample complaint description 716,low,closed,AGT-014,55,2025-12-15 07:00:00,website
TKT-001130,2025-12-13 00:00:00,CUST-334866,cs_lambat,Sample complaint description 1130,low,closed,AGT-031,44,2025-12-14 20:00:00,phone
TKT-001554,2025-12-13 00:00:00,CUST-709055,aplikasi_crash,Sample complaint description 1554,low,closed,AGT-029,72,2025-12-16 00:00:00,apps
TKT-001702,2025-12-13 00:00:00,CUST-686819,STOCK_INACCURATE,Sample complaint description 1702,medium,open,AGT-036,22,,whatsapp
TKT-001744,2025-12-13 00:00:00,CUST-901509,stok_kosong_apps,Sample complaint description 1744,low,closed,AGT-037,63,2025-12-15 15:00:00,website
TKT-001962,2025-12-13 00:00:00,CUST-829727,STOCK_INACCURATE,Sample complaint description 1962,low,closed,AGT-016,44,2025-12-14 20:00:00,whatsapp
TKT-002696,2025-12-13 00:00:00,CUST-301035,STOCK_INACCURATE,Sample complaint description 2696,low,closed,AGT-017,38,2025-12-14 14:00:00,phone
TKT-002707,2025-12-13 00:00:00,CUST-516713,STOCK_INACCURATE,Sample complaint description 2707,medium,closed,AGT-027,41,2025-12-14 17:00:00,phone
TKT-002972,2025-12-13 00:00:00,CUST-724537,stock_issue,Sample complaint description 2972,medium,pending,AGT-036,23,,website
TKT-003145,2025-12-13 00:00:00,CUST-967029,CS_LAMBAT,Sample complaint description 3145,medium,closed,AGT-022,23,2025-12-13 23:00:00,whatsapp
TKT-003285,2025-12-13 00:00:00,CUST-634128,stok_tidak_akurat_apps,Sample complaint description 3285,low,closed,AGT-025,18,2025-12-13 18:00:00,apps
TKT-003681,2025-12-13 00:00:00,CUST-982862,slow_response,Sample complaint description 3681,medium,closed,AGT-036,58,2025-12-15 10:00:00,website
TKT-003767,2025-12-13 00:00:00,CUST-599215,error_pembayaran,Sample complaint description 3767,medium,closed,AGT-040,70,2025-12-15 22:00:00,apps
TKT-003820,2025-12-13 00:00:00,CUST-441980,slow_response,Sample complaint description 3820,medium,closed,AGT-041,38,2025-12-14 14:00:00,whatsapp
TKT-003904,2025-12-13 00:00:00,CUST-432508,stok_tidak_akurat_apps,Sample complaint description 3904,high,closed,AGT-031,34,2025-12-14 10:00:00,website
TKT-003938,2025-12-13 00:00:00,CUST-714858,slow_response,Sample complaint description 3938,medium,closed,AGT-017,41,2025-12-14 17:00:00,whatsapp
TKT-004304,2025-12-13 00:00:00,CUST-757004,cs_lambat,Sample complaint description 4304,medium,closed,AGT-002,69,2025-12-15 21:00:00,apps
TKT-004469,2025-12-13 00:00:00,CUST-935619,error_pembayaran,Sample complaint description 4469,low,closed,AGT-007,34,2025-12-14 10:00:00,whatsapp
TKT-004657,2025-12-13 00:00:00,CUST-179135,pengiriman_lambat,Sample complaint description 4657,low,closed,AGT-018,54,2025-12-15 06:00:00,phone
TKT-004661,2025-12-13 00:00:00,CUST-730388,stok_kosong_apps,Sample complaint description 4661,low,pending,AGT-002,13,,whatsapp
TKT-004710,2025-12-13 00:00:00,CUST-136070,stok_kosong_apps,Sample complaint description 4710,medium,closed,AGT-016,32,2025-12-14 08:00:00,apps
TKT-004794,2025-12-13 00:00:00,CUST-746302,obat_salah,Sample complaint description 4794,high,closed,AGT-022,68,2025-12-15 20:00:00,apps
TKT-000037,2025-12-14 00:00:00,CUST-110253,promo_tidak_berlaku,Sample complaint description 37,low,closed,AGT-028,58,2025-12-16 10:00:00,phone
TKT-000166,2025-12-14 00:00:00,CUST-895193,obat_salah,Sample complaint description 166,high,closed,AGT-035,33,2025-12-15 09:00:00,website
TKT-000337,2025-12-14 00:00:00,CUST-982656,error_pembayaran,Sample complaint description 337,low,closed,AGT-020,71,2025-12-16 23:00:00,website
TKT-000385,2025-12-14 00:00:00,CUST-245320,response_slow,Sample complaint description 385,low,closed,AGT-001,55,2025-12-16 07:00:00,apps
TKT-000626,2025-12-14 00:00:00,CUST-178898,cs_lambat,Sample complaint description 626,low,pending,AGT-026,8,,whatsapp
TKT-000767,2025-12-14 00:00:00,CUST-607960,STOCK_INACCURATE,Sample complaint description 767,high,closed,AGT-044,44,2025-12-15 20:00:00,phone
TKT-000845,2025-12-14 00:00:00,CUST-449983,slow_response,Sample complaint description 845,medium,closed,AGT-014,19,2025-12-14 19:00:00,phone
TKT-001686,2025-12-14 00:00:00,CUST-945280,STOCK_INACCURATE,Sample complaint description 1686,medium,closed,AGT-007,37,2025-12-15 13:00:00,whatsapp
TKT-001879,2025-12-14 00:00:00,CUST-144188,STOCK_INACCURATE,Sample complaint description 1879,low,pending,AGT-026,55,,apps
TKT-001941,2025-12-14 00:00:00,CUST-902025,stock_issue,Sample complaint description 1941,low,open,AGT-003,21,,apps
TKT-002057,2025-12-14 00:00:00,CUST-820258,response_slow,Sample complaint description 2057,low,pending,AGT-028,45,,whatsapp
TKT-002157,2025-12-14 00:00:00,CUST-254748,slow_response,Sample complaint description 2157,medium,closed,AGT-032,57,2025-12-16 09:00:00,website
TKT-002347,2025-12-14 00:00:00,CUST-695075,response_slow,Sample complaint description 2347,medium,closed,AGT-044,41,2025-12-15 17:00:00,phone
TKT-002398,2025-12-14 00:00:00,CUST-764949,error_pembayaran,Sample complaint description 2398,low,closed,AGT-043,9,2025-12-14 09:00:00,apps
TKT-002940,2025-12-14 00:00:00,CUST-506523,slow_response,Sample complaint description 2940,medium,closed,AGT-003,46,2025-12-15 22:00:00,whatsapp
TKT-002974,2025-12-14 00:00:00,CUST-447026,error_pembayaran,Sample complaint description 2974,low,closed,AGT-041,71,2025-12-16 23:00:00,whatsapp
TKT-002993,2025-12-14 00:00:00,CUST-101410,slow_response,Sample complaint description 2993,low,closed,AGT-022,11,2025-12-14 11:00:00,apps
TKT-003322,2025-12-14 00:00:00,CUST-422735,error_pembayaran,Sample complaint description 3322,low,closed,AGT-012,42,2025-12-15 18:00:00,website
TKT-003564,2025-12-14 00:00:00,CUST-166374,cs_lambat,Sample complaint description 3564,medium,closed,AGT-022,24,2025-12-15 00:00:00,whatsapp
TKT-003738,2025-12-14 00:00:00,CUST-773218,STOCK_INACCURATE,Sample complaint description 3738,low,pending,AGT-005,23,,website
TKT-003799,2025-12-14 00:00:00,CUST-942877,stok_tidak_akurat_apps,Sample complaint description 3799,low,closed,AGT-002,56,2025-12-16 08:00:00,whatsapp
TKT-004268,2025-12-14 00:00:00,CUST-512549,STOCK_INACCURATE,Sample complaint description 4268,medium,closed,AGT-014,15,2025-12-14 15:00:00,apps
TKT-004387,2025-12-14 00:00:00,CUST-814800,STOCK_INACCURATE,Sample complaint description 4387,high,closed,AGT-020,15,2025-12-14 15:00:00,phone
TKT-004631,2025-12-14 00:00:00,CUST-115673,stok_kosong_apps,Sample complaint description 4631,medium,closed,AGT-022,18,2025-12-14 18:00:00,apps
TKT-004637,2025-12-14 00:00:00,CUST-321908,stock_issue,Sample complaint description 4637,medium,closed,AGT-039,18,2025-12-14 18:00:00,apps
TKT-004732,2025-12-14 00:00:00,CUST-614882,stock_issue,Sample complaint description 4732,low,open,AGT-020,65,,whatsapp
TKT-004852,2025-12-14 00:00:00,CUST-364336,cs_lambat,Sample complaint description 4852,low,open,AGT-009,10,,website
TKT-000112,2025-12-15 00:00:00,CUST-707807,slow_response,Sample complaint description 112,high,closed,AGT-043,46,2025-12-16 22:00:00,website
TKT-000287,2025-12-15 00:00:00,CUST-193344,stok_kosong_apps,Sample complaint description 287,low,closed,AGT-043,20,2025-12-15 20:00:00,website
TKT-000518,2025-12-15 00:00:00,CUST-401871,slow_response,Sample complaint description 518,medium,closed,AGT-040,16,2025-12-15 16:00:00,website
TKT-000728,2025-12-15 00:00:00,CUST-746194,error_pembayaran,Sample complaint description 728,medium,closed,AGT-034,18,2025-12-15 18:00:00,whatsapp
TKT-000777,2025-12-15 00:00:00,CUST-789636,stock_issue,Sample complaint description 777,low,open,AGT-001,71,,apps
TKT-001018,2025-12-15 00:00:00,CUST-959859,stok_kosong_apps,Sample complaint description 1018,low,escalated,AGT-029,30,,apps
TKT-001159,2025-12-15 00:00:00,CUST-148453,stok_tidak_akurat_apps,Sample complaint description 1159,medium,closed,AGT-038,20,2025-12-15 20:00:00,whatsapp
TKT-001192,2025-12-15 00:00:00,CUST-815426,error_pembayaran,Sample complaint description 1192,low,closed,AGT-021,46,2025-12-16 22:00:00,whatsapp
TKT-001267,2025-12-15 00:00:00,CUST-492097,obat_salah,Sample complaint description 1267,low,open,AGT-042,65,,website
TKT-001409,2025-12-15 00:00:00,CUST-354544,CS_LAMBAT,Sample complaint description 1409,medium,closed,AGT-020,71,2025-12-17 23:00:00,whatsapp
TKT-001523,2025-12-15 00:00:00,CUST-361878,slow_response,Sample complaint description 1523,low,closed,AGT-032,61,2025-12-17 13:00:00,apps
TKT-001714,2025-12-15 00:00:00,CUST-270855,stok_tidak_akurat_apps,Sample complaint description 1714,medium,closed,AGT-027,23,2025-12-15 23:00:00,phone
TKT-001743,2025-12-15 00:00:00,CUST-958472,STOCK_INACCURATE,Sample complaint description 1743,high,closed,AGT-009,49,2025-12-17 01:00:00,website
TKT-002016,2025-12-15 00:00:00,CUST-417985,CS_LAMBAT,Sample complaint description 2016,low,pending,AGT-027,70,,website
TKT-002161,2025-12-15 00:00:00,CUST-300851,CS_LAMBAT,Sample complaint description 2161,low,closed,AGT-044,70,2025-12-17 22:00:00,website
TKT-002369,2025-12-15 00:00:00,CUST-731325,stok_kosong_apps,Sample complaint description 2369,medium,closed,AGT-001,19,2025-12-15 19:00:00,apps
TKT-002471,2025-12-15 00:00:00,CUST-806968,cs_lambat,Sample complaint description 2471,low,closed,AGT-013,45,2025-12-16 21:00:00,website
TKT-002501,2025-12-15 00:00:00,CUST-923834,stock_issue,Sample complaint description 2501,medium,closed,AGT-038,54,2025-12-17 06:00:00,phone
TKT-002504,2025-12-15 00:00:00,CUST-681624,pengiriman_lambat,Sample complaint description 2504,high,closed,AGT-040,63,2025-12-17 15:00:00,website
TKT-002760,2025-12-15 00:00:00,CUST-643020,slow_response,Sample complaint description 2760,low,closed,AGT-002,51,2025-12-17 03:00:00,website
TKT-002792,2025-12-15 00:00:00,CUST-103903,error_pembayaran,Sample complaint description 2792,low,closed,AGT-022,62,2025-12-17 14:00:00,apps
TKT-002845,2025-12-15 00:00:00,CUST-643385,slow_response,Sample complaint description 2845,low,closed,AGT-022,11,2025-12-15 11:00:00,phone
TKT-002966,2025-12-15 00:00:00,CUST-100527,slow_response,Sample complaint description 2966,medium,closed,AGT-042,35,2025-12-16 11:00:00,website
TKT-003053,2025-12-15 00:00:00,CUST-393733,stok_tidak_akurat_apps,Sample complaint description 3053,medium,closed,AGT-028,23,2025-12-15 23:00:00,whatsapp
TKT-003085,2025-12-15 00:00:00,CUST-513223,error_pembayaran,Sample complaint description 3085,low,open,AGT-041,55,,website
TKT-003784,2025-12-15 00:00:00,CUST-796670,promo_tidak_berlaku,Sample complaint description 3784,medium,closed,AGT-019,71,2025-12-17 23:00:00,apps
TKT-003863,2025-12-15 00:00:00,CUST-710579,cs_lambat,Sample complaint description 3863,high,closed,AGT-002,57,2025-12-17 09:00:00,phone
TKT-004039,2025-12-15 00:00:00,CUST-804125,slow_response,Sample complaint description 4039,high,closed,AGT-015,61,2025-12-17 13:00:00,whatsapp
TKT-004049,2025-12-15 00:00:00,CUST-366001,stok_tidak_akurat_apps,Sample complaint description 4049,low,closed,AGT-026,47,2025-12-16 23:00:00,phone
TKT-004556,2025-12-15 00:00:00,CUST-851582,response_slow,Sample complaint description 4556,medium,pending,AGT-021,29,,phone
TKT-004563,2025-12-15 00:00:00,CUST-609917,pengiriman_lambat,Sample complaint description 4563,medium,closed,AGT-037,21,2025-12-15 21:00:00,phone
